light_id,x_coordinate,y_coordinate
berts_brights:1-6,148.75,5
berts_brights:1-7,148.75,6
berts_brights:1-8,148.75,7
berts_brights:1-9,148.75,8
berts_brights:1-10,148.75,9
berts_brights:1-11,148.75,10
berts_brights:1-12,148.75,11
berts_brights:1-13,148.75,12
berts_brights:1-14,148.75,13
berts_brights:1-15,148.75,14
berts_brights:1-16,148.75,15
berts_brights:1-17,148.75,16
berts_brights:1-18,148.75,17
berts_brights:1-19,148.75,18
berts_brights:1-20,148.75,19
berts_brights:1-21,148.75,20
berts_brights:1-22,148.75,21
berts_brights:1-23,148.75,22
berts_brights:1-24,148.75,23
berts_brights:1-25,148.75,24
berts_brights:1-26,148.75,25
berts_brights:1-27,148.75,26
berts_brights:1-28,148.75,27
berts_brights:1-29,148.75,28
berts_brights:1-30,148.75,29
berts_brights:1-31,148.75,30
berts_brights:1-32,148.75,31
berts_brights:1-33,148.75,32
berts_brights:1-34,148.75,33
berts_brights:1-35,148.75,34
berts_brights:1-36,148.75,35
berts_brights:1-37,148.75,36
berts_brights:1-38,148.75,37
berts_brights:1-39,148.75,38
berts_brights:1-40,148.75,39
berts_brights:1-41,148.75,40
berts_brights:1-42,148.75,41
berts_brights:1-43,148.75,42
berts_brights:1-44,148.75,43
berts_brights:1-45,148.75,44
berts_brights:1-46,148.75,45
berts_brights:1-47,148.75,46
berts_brights:1-48,148.75,47
berts_brights:1-49,148.75,48
berts_brights:1-50,148.75,49
berts_brights:1-51,148.75,50
berts_brights:1-52,148.75,51
berts_brights:1-53,148.75,52
berts_brights:1-54,148.75,53
berts_brights:1-55,148.75,54
berts_brights:1-56,148.75,55
berts_brights:1-57,148.75,56
berts_brights:1-58,148.75,57
berts_brights:1-59,148.75,58
berts_brights:1-60,148.75,59
berts_brights:1-61,148.75,60
berts_brights:1-62,148.75,61
berts_brights:1-63,148.75,62
berts_brights:1-64,148.75,63
berts_brights:1-65,148.75,64
berts_brights:1-66,148.75,65
berts_brights:1-67,148.75,66
berts_brights:1-68,148.75,67
berts_brights:1-69,148.75,68
berts_brights:1-70,148.75,69
berts_brights:1-71,148.75,70
berts_brights:1-72,148.75,71
berts_brights:1-73,148.75,72
berts_brights:1-74,148.75,73
berts_brights:1-75,148.75,74
berts_brights:1-76,148.75,75
berts_brights:1-77,148.75,76
berts_brights:1-78,148.75,77
berts_brights:1-79,148.75,78
berts_brights:1-80,148.75,79
berts_brights:1-81,148.75,80
berts_brights:1-82,148.75,81
berts_brights:1-83,148.75,82
berts_brights:1-84,148.75,83
berts_brights:1-85,148.75,84
berts_brights:1-86,148.75,85
berts_brights:1-87,148.75,86
berts_brights:1-88,148.75,87
berts_brights:1-89,148.75,88
berts_brights:1-90,148.75,89
berts_brights:1-91,148.75,90
berts_brights:1-92,148.75,91
berts_brights:1-93,148.75,92
berts_brights:1-94,148.75,93
berts_brights:1-95,148.75,94
berts_brights:1-96,148.75,95
berts_brights:1-97,148.75,96
berts_brights:1-98,148.75,97
berts_brights:1-99,148.75,98
berts_brights:1-100,148.75,99
berts_brights:1-101,148.75,100
berts_brights:1-102,148.75,101
berts_brights:1-103,148.75,102
berts_brights:1-104,148.75,103
berts_brights:1-105,148.75,104
berts_brights:1-106,148.75,105
berts_brights:1-107,148.75,106
berts_brights:1-108,148.75,107
berts_brights:1-109,148.75,108
berts_brights:1-110,148.75,109
berts_brights:1-111,148.75,110
berts_brights:1-112,148.75,111
berts_brights:1-113,148.75,112
berts_brights:1-114,148.75,113
berts_brights:1-115,148.75,114
berts_brights:1-116,148.75,115
berts_brights:1-117,148.75,116
berts_brights:1-118,148.75,117
berts_brights:1-119,148.75,118
berts_brights:1-120,148.75,119
berts_brights:1-121,148.75,120
berts_brights:1-122,148.75,121
berts_brights:1-123,148.75,122
berts_brights:1-124,148.75,123
berts_brights:1-125,148.75,124
berts_brights:1-126,148.75,125
berts_brights:1-127,148.75,126
berts_brights:1-128,148.75,127
berts_brights:1-129,148.75,128
berts_brights:1-130,148.75,129
berts_brights:1-131,148.75,130
berts_brights:1-132,148.75,131
berts_brights:1-133,148.75,132
berts_brights:1-134,148.75,133
berts_brights:1-135,148.75,134
berts_brights:1-136,148.75,135
berts_brights:1-137,148.75,136
berts_brights:1-138,148.75,137
berts_brights:1-139,148.75,138
berts_brights:1-140,148.75,139
berts_brights:1-141,148.75,140
berts_brights:1-142,149.75,140
berts_brights:1-143,150.75,140
berts_brights:1-144,151.75,140
berts_brights:1-145,152.75,140
berts_brights:1-146,153.75,140
berts_brights:1-147,154.75,140
berts_brights:1-148,155.75,140
berts_brights:1-149,156.75,140
berts_brights:1-150,157.75,140
berts_brights:1-151,158.75,140
berts_brights:1-152,159.75,140
berts_brights:1-153,160.75,140
berts_brights:1-154,161.75,140
berts_brights:1-155,162.75,140
berts_brights:1-156,163.75,140
berts_brights:1-157,164.75,140
berts_brights:1-158,165.75,140
berts_brights:1-159,166.75,140
berts_brights:1-160,167.75,140
berts_brights:1-161,168.75,140
berts_brights:1-162,169.75,140
berts_brights:1-163,170.75,140
berts_brights:1-164,171.75,140
berts_brights:1-165,172.75,140
berts_brights:1-166,173.75,140
berts_brights:1-167,174.75,140
berts_brights:1-168,175.75,140
berts_brights:1-169,176.75,140
berts_brights:1-170,177.75,140
berts_brights:1-171,178.75,140
berts_brights:1-172,179.75,140
berts_brights:1-173,180.75,140
berts_brights:1-174,181.75,140
berts_brights:1-175,182.75,140
berts_brights:1-176,183.75,140
berts_brights:1-177,184.75,140
berts_brights:1-178,185.75,140
berts_brights:1-179,186.75,140
berts_brights:1-180,187.75,140
berts_brights:1-181,188.75,140
berts_brights:1-182,189.75,140
berts_brights:1-183,190.75,140
berts_brights:1-184,191.75,140
berts_brights:1-185,192.75,140
berts_brights:1-186,193.75,140
berts_brights:1-187,194.75,140
berts_brights:1-188,195.75,140
berts_brights:1-189,196.75,140
berts_brights:1-190,197.75,140
berts_brights:1-191,198.75,140
berts_brights:1-192,199.75,140
berts_brights:1-193,200.75,140
berts_brights:1-194,201.75,140
berts_brights:1-195,202.75,140
berts_brights:1-196,203.75,140
berts_brights:1-197,204.75,140
berts_brights:1-198,205.75,140
berts_brights:1-199,206.75,140
berts_brights:1-200,207.25,140
berts_brights:1-201,207.25,139
berts_brights:1-202,207.25,138
berts_brights:1-203,207.25,137
berts_brights:1-204,207.25,136
berts_brights:1-205,207.25,135
berts_brights:1-206,207.25,134
berts_brights:1-207,207.25,133
berts_brights:1-208,207.25,132
berts_brights:1-209,207.25,131
berts_brights:1-210,207.25,130
berts_brights:1-211,207.25,129
berts_brights:1-212,207.25,128
berts_brights:1-213,207.25,127
berts_brights:1-214,207.25,126
berts_brights:1-215,207.25,125
berts_brights:1-216,207.25,124
berts_brights:1-217,207.25,123
berts_brights:1-218,207.25,122
berts_brights:1-219,207.25,121
berts_brights:1-220,207.25,120
berts_brights:1-221,207.25,119
berts_brights:1-222,207.25,118
berts_brights:1-223,207.25,117
berts_brights:1-224,207.25,116
berts_brights:1-225,207.25,115
berts_brights:1-226,207.25,114
berts_brights:1-227,207.25,113
berts_brights:1-228,207.25,112
berts_brights:1-229,207.25,111
berts_brights:1-230,207.25,110
berts_brights:1-231,207.25,109
berts_brights:1-232,207.25,108
berts_brights:1-233,207.25,107
berts_brights:1-234,207.25,106
berts_brights:1-235,207.25,105
berts_brights:1-236,207.25,104
berts_brights:1-237,207.25,103
berts_brights:1-238,207.25,102
berts_brights:1-239,207.25,101
berts_brights:1-240,207.25,100
berts_brights:1-241,207.25,99
berts_brights:1-242,207.25,98
berts_brights:1-243,207.25,97
berts_brights:1-244,207.25,96
berts_brights:1-245,207.25,95
berts_brights:1-246,207.25,94
berts_brights:1-247,207.25,93
berts_brights:1-248,207.25,92
berts_brights:1-249,207.25,91
berts_brights:1-250,207.25,90
berts_brights:1-251,207.25,89
berts_brights:1-252,207.25,88
berts_brights:1-253,207.25,87
berts_brights:1-254,207.25,86
berts_brights:1-255,207.25,85
berts_brights:1-256,207.25,84
berts_brights:1-257,207.25,83
berts_brights:1-258,207.25,82
berts_brights:1-259,207.25,81
berts_brights:1-260,207.25,80
berts_brights:1-261,207.25,79
berts_brights:1-262,207.25,78
berts_brights:1-263,207.25,77
berts_brights:1-264,207.25,76
berts_brights:1-265,207.25,75
berts_brights:1-266,207.25,74
berts_brights:1-267,207.25,73
berts_brights:1-268,207.25,72
berts_brights:1-269,207.25,71
berts_brights:1-270,207.25,70
berts_brights:1-271,207.25,69
berts_brights:1-272,207.25,68
berts_brights:1-273,207.25,67
berts_brights:1-274,207.25,66
berts_brights:1-275,207.25,65
berts_brights:1-276,207.25,64
berts_brights:1-277,207.25,63
berts_brights:1-278,207.25,62
berts_brights:1-279,207.25,61
berts_brights:1-280,207.25,60
berts_brights:1-281,207.25,59
berts_brights:1-282,207.25,58
berts_brights:1-283,207.25,57
berts_brights:1-284,207.25,56
berts_brights:1-285,207.25,55
berts_brights:1-286,207.25,54
berts_brights:1-287,207.25,53
berts_brights:1-288,207.25,52
berts_brights:1-289,207.25,51
berts_brights:1-290,207.25,50
berts_brights:1-291,207.25,49
berts_brights:1-292,207.25,48
berts_brights:1-293,207.25,47
berts_brights:1-294,207.25,46
berts_brights:1-295,207.25,45
berts_brights:1-296,207.25,44
berts_brights:1-297,207.25,43
berts_brights:1-298,207.25,42
berts_brights:1-299,207.25,41
berts_brights:1-300,207.25,40
berts_brights:1-301,207.25,39
berts_brights:1-302,207.25,38
berts_brights:1-303,207.25,37
berts_brights:1-304,207.25,36
berts_brights:1-305,207.25,35
berts_brights:1-306,207.25,34
berts_brights:1-307,207.25,33
berts_brights:1-308,207.25,32
berts_brights:1-309,207.25,31
berts_brights:1-310,207.25,30
berts_brights:1-311,207.25,29
berts_brights:1-312,207.25,28
berts_brights:1-313,207.25,27
berts_brights:1-314,207.25,26
berts_brights:1-315,207.25,25
berts_brights:1-316,207.25,24
berts_brights:1-317,207.25,23
berts_brights:1-318,207.25,22
berts_brights:1-319,207.25,21
berts_brights:1-320,207.25,20
berts_brights:1-321,207.25,19
berts_brights:1-322,207.25,18
berts_brights:1-323,207.25,17
berts_brights:1-324,207.25,16
berts_brights:1-325,207.25,15
berts_brights:1-326,207.25,14
berts_brights:1-327,207.25,13
berts_brights:1-328,207.25,12
berts_brights:1-329,207.25,11
berts_brights:1-330,207.25,10
berts_brights:1-331,207.25,9
berts_brights:1-332,207.25,8
berts_brights:1-333,207.25,7
berts_brights:1-334,207.25,6
berts_brights:1-335,207.25,5
berts_brights:1-336,207.25,4
berts_brights:1-337,207.25,3
berts_brights:1-338,207.25,2
berts_brights:1-339,207.25,1
berts_brights:2-1,114.5,0
berts_brights:2-2,114.5,1
berts_brights:2-3,114.5,2
berts_brights:2-4,114.5,3
berts_brights:2-5,114.5,4
berts_brights:2-6,114.5,5
berts_brights:2-7,114.5,6
berts_brights:2-8,114.5,7
berts_brights:2-9,114.5,8
berts_brights:2-10,114.5,9
berts_brights:2-11,114.5,10
berts_brights:2-12,114.5,11
berts_brights:2-13,114.5,12
berts_brights:2-14,114.5,13
berts_brights:2-15,114.5,14
berts_brights:2-16,114.5,15
berts_brights:2-17,114.5,16
berts_brights:2-18,114.5,17
berts_brights:2-19,114.5,18
berts_brights:2-20,114.5,19
berts_brights:2-21,114.5,20
berts_brights:2-22,114.5,21
berts_brights:2-23,114.5,22
berts_brights:2-24,114.5,23
berts_brights:2-25,114.5,24
berts_brights:2-26,114.5,25
berts_brights:2-27,114.5,26
berts_brights:2-28,114.5,27
berts_brights:2-29,114.5,28
berts_brights:2-30,114.5,29
berts_brights:2-31,114.5,30
berts_brights:2-32,114.5,31
berts_brights:2-33,114.5,32
berts_brights:2-34,114.5,33
berts_brights:2-35,114.5,34
berts_brights:2-36,114.5,35
berts_brights:2-37,114.5,36
berts_brights:2-38,114.5,37
berts_brights:2-39,114.5,38
berts_brights:2-40,114.5,39
berts_brights:2-41,114.5,40
berts_brights:2-42,114.5,41
berts_brights:2-43,114.5,42
berts_brights:2-44,114.5,43
berts_brights:2-45,114.5,44
berts_brights:2-46,114.5,45
berts_brights:2-47,114.5,46
berts_brights:2-48,114.5,47
berts_brights:2-49,114.5,48
berts_brights:2-50,114.5,49
berts_brights:2-51,114.5,50
berts_brights:2-52,114.5,51
berts_brights:2-53,114.5,52
berts_brights:2-54,114.5,53
berts_brights:2-55,114.5,54
berts_brights:2-56,114.5,55
berts_brights:2-57,114.5,56
berts_brights:2-58,114.5,57
berts_brights:2-59,114.5,58
berts_brights:2-60,114.5,59
berts_brights:2-61,114.5,60
berts_brights:2-62,114.5,61
berts_brights:2-63,114.5,62
berts_brights:2-64,114.5,63
berts_brights:2-65,114.5,64
berts_brights:2-66,114.5,65
berts_brights:2-67,114.5,66
berts_brights:2-68,114.5,67
berts_brights:2-69,114.5,68
berts_brights:2-70,114.5,69
berts_brights:2-71,114.5,70
berts_brights:2-72,114.5,71
berts_brights:2-73,114.5,72
berts_brights:2-74,114.5,73
berts_brights:2-75,114.5,74
berts_brights:2-76,114.5,75
berts_brights:2-77,114.5,76
berts_brights:2-78,114.5,77
berts_brights:2-79,114.5,78
berts_brights:2-80,114.5,79
berts_brights:2-81,114.5,80
berts_brights:2-82,114.5,81
berts_brights:2-83,114.5,82
berts_brights:2-84,114.5,83
berts_brights:2-85,114.5,84
berts_brights:2-86,114.5,85
berts_brights:2-87,114.5,86
berts_brights:2-88,114.5,87
berts_brights:2-89,114.5,88
berts_brights:2-90,114.5,89
berts_brights:2-91,114.5,90
berts_brights:2-92,114.5,91
berts_brights:2-93,114.5,92
berts_brights:2-94,114.5,93
berts_brights:2-95,114.5,94
berts_brights:2-96,114.5,95
berts_brights:2-97,114.5,96
berts_brights:2-98,114.5,97
berts_brights:2-99,114.5,98
berts_brights:2-100,114.5,99
berts_brights:2-101,114.5,100
berts_brights:2-102,114.5,101
berts_brights:2-103,114.5,102
berts_brights:2-104,114.5,103
berts_brights:2-105,114.5,104
berts_brights:2-106,114.5,105
berts_brights:2-107,114.5,106
berts_brights:2-108,114.5,107
berts_brights:2-109,114.5,108
berts_brights:2-110,114.5,109
berts_brights:2-111,114.5,110
berts_brights:2-112,114.5,111
berts_brights:2-113,114.5,112
berts_brights:2-114,114.5,113
berts_brights:2-115,114.5,114
berts_brights:2-116,114.5,115
berts_brights:2-117,114.5,116
berts_brights:2-118,114.5,117
berts_brights:2-119,114.5,118
berts_brights:2-120,114.5,119
berts_brights:2-121,114.5,120
berts_brights:2-122,114.5,121
berts_brights:2-123,114.5,122
berts_brights:2-124,114.5,123
berts_brights:2-125,114.5,124
berts_brights:2-126,114.5,125
berts_brights:2-127,114.5,126
berts_brights:2-128,114.5,127
berts_brights:2-129,114.5,128
berts_brights:2-130,114.5,129
berts_brights:2-131,114.5,130
berts_brights:2-132,114.5,131
berts_brights:2-133,114.5,132
berts_brights:2-134,114.5,133
berts_brights:2-135,114.5,134
berts_brights:2-136,114.5,135
berts_brights:2-137,114.5,136
berts_brights:2-138,114.5,137
berts_brights:2-139,114.5,138
berts_brights:2-140,114.5,139
berts_brights:2-141,114.5,140
berts_brights:2-142,114.5,141
berts_brights:2-143,114.5,142
berts_brights:2-144,114.5,143
berts_brights:2-145,114.5,144
berts_brights:2-146,114.5,145
berts_brights:2-147,114.5,146
berts_brights:2-148,114.5,147
berts_brights:2-149,114.5,148
berts_brights:2-150,114.5,149
berts_brights:2-151,114.5,150
berts_brights:2-152,114.5,151
berts_brights:2-153,114.5,152
berts_brights:2-154,114.5,153
berts_brights:2-155,114.5,154
berts_brights:2-156,114.5,155
berts_brights:2-157,114.5,156
berts_brights:2-158,114.5,157
berts_brights:2-159,114.5,158
berts_brights:2-160,114.5,159
berts_brights:2-161,114.5,160
berts_brights:2-162,114.5,161
berts_brights:2-163,114.5,162
berts_brights:2-164,114.5,163
berts_brights:2-165,114.5,164
berts_brights:2-166,114.5,165
berts_brights:2-167,114.5,166
berts_brights:2-168,114.5,167
berts_brights:2-169,114.5,168
berts_brights:2-170,114.5,169
berts_brights:2-171,114.5,170
berts_brights:2-172,114.5,171
berts_brights:2-173,114.5,172
berts_brights:2-174,114.5,173
berts_brights:2-175,114.5,174
berts_brights:2-176,114.5,175
berts_brights:2-177,114.5,176
berts_brights:2-178,114.5,177
berts_brights:2-179,114.5,178
berts_brights:2-180,114.5,179
berts_brights:2-181,114.5,180
berts_brights:2-182,115.5,180
berts_brights:2-183,116.5,180
berts_brights:2-184,117.5,180
berts_brights:2-185,118.5,180
berts_brights:2-186,119.5,180
berts_brights:2-187,120.5,180
berts_brights:2-188,121.5,180
berts_brights:2-189,122.5,180
berts_brights:2-190,123.5,180
berts_brights:2-191,124.5,180
berts_brights:2-192,125.5,180
berts_brights:2-193,126.5,180
berts_brights:2-194,127.5,180
berts_brights:2-195,128.5,180
berts_brights:2-196,129.5,180
berts_brights:2-197,130.5,180
berts_brights:2-198,131.5,180
berts_brights:2-199,132.5,180
berts_brights:2-200,133.5,180
berts_brights:2-201,134.5,180
berts_brights:2-202,135.5,180
berts_brights:2-203,136.5,180
berts_brights:2-204,137.5,180
berts_brights:2-205,138.5,180
berts_brights:2-206,139.5,180
berts_brights:2-207,140.5,180
berts_brights:2-208,141.5,180
berts_brights:2-209,142.5,180
berts_brights:2-210,143.5,180
berts_brights:2-211,144.5,180
berts_brights:2-212,145.5,180
berts_brights:2-213,146.5,180
berts_brights:2-214,147.5,180
berts_brights:2-215,148.5,180
berts_brights:2-216,149.5,180
berts_brights:2-217,150.5,180
berts_brights:2-218,151.5,180
berts_brights:2-219,152.5,180
berts_brights:2-220,153.5,180
berts_brights:2-221,154.5,180
berts_brights:2-222,155.5,180
berts_brights:2-223,156.5,180
berts_brights:2-224,157.5,180
berts_brights:2-225,158.5,180
berts_brights:2-226,159.5,180
berts_brights:2-227,160.5,180
berts_brights:2-228,161.5,180
berts_brights:2-229,162.5,180
berts_brights:2-230,163.5,180
berts_brights:2-231,164.5,180
berts_brights:2-232,165.5,180
berts_brights:2-233,166.5,180
berts_brights:2-234,167.5,180
berts_brights:2-235,168.5,180
berts_brights:2-236,169.5,180
berts_brights:2-237,170.5,180
berts_brights:2-238,171.5,180
berts_brights:2-239,172.5,180
berts_brights:2-240,173.5,180
berts_brights:2-241,174.5,180
berts_brights:2-242,175.5,180
berts_brights:2-243,176.5,180
berts_brights:2-244,177.5,180
berts_brights:2-245,178.5,180
berts_brights:2-246,179.5,180
berts_brights:2-247,180.5,180
berts_brights:2-248,181.5,180
berts_brights:2-249,182.5,180
berts_brights:2-250,183.5,180
berts_brights:2-251,184.5,180
berts_brights:2-252,185.5,180
berts_brights:2-253,186.5,180
berts_brights:2-254,187.5,180
berts_brights:2-255,188.5,180
berts_brights:2-256,189.5,180
berts_brights:2-257,190.5,180
berts_brights:2-258,191.5,180
berts_brights:2-259,192.5,180
berts_brights:2-260,193.5,180
berts_brights:2-261,194.5,180
berts_brights:2-262,195.5,180
berts_brights:2-263,196.5,180
berts_brights:2-264,197.5,180
berts_brights:2-265,198.5,180
berts_brights:2-266,199.5,180
berts_brights:2-267,200.5,180
berts_brights:2-268,201.5,180
berts_brights:2-269,202.5,180
berts_brights:2-270,203.5,180
berts_brights:2-271,204.5,180
berts_brights:2-272,205.5,180
berts_brights:2-273,206.5,180
berts_brights:2-274,207.5,180
berts_brights:2-275,208.5,180
berts_brights:2-276,209.5,180
berts_brights:2-277,210.5,180
berts_brights:2-278,211.5,180
berts_brights:2-279,212.5,180
berts_brights:2-280,213.5,180
berts_brights:2-281,214.5,180
berts_brights:2-282,215.5,180
berts_brights:2-283,216.5,180
berts_brights:2-284,217.5,180
berts_brights:2-285,218.5,180
berts_brights:2-286,219.5,180
berts_brights:2-287,220.5,180
berts_brights:2-288,221.5,180
berts_brights:2-289,222.5,180
berts_brights:2-290,223.5,180
berts_brights:2-291,224.5,180
berts_brights:2-292,225.5,180
berts_brights:2-293,226.5,180
berts_brights:2-294,227.5,180
berts_brights:2-295,228.5,180
berts_brights:2-296,229.5,180
berts_brights:2-297,230.5,180
berts_brights:2-298,231.5,180
berts_brights:2-299,232.5,180
berts_brights:2-300,233.5,180
berts_brights:2-301,234.5,180
berts_brights:2-302,235.5,180
berts_brights:2-303,236.5,180
berts_brights:2-304,237.5,180
berts_brights:2-305,238.5,180
berts_brights:2-306,239.5,180
berts_brights:2-307,240.5,180
berts_brights:2-308,241.5,180
berts_brights:2-309,241.5,179
berts_brights:2-310,241.5,178
berts_brights:2-311,241.5,177
berts_brights:2-312,241.5,176
berts_brights:2-313,241.5,175
berts_brights:2-314,241.5,174
berts_brights:2-315,241.5,173
berts_brights:2-316,241.5,172
berts_brights:2-317,241.5,171
berts_brights:2-318,241.5,170
berts_brights:2-319,241.5,169
berts_brights:2-320,241.5,168
berts_brights:2-321,241.5,167
berts_brights:2-322,241.5,166
berts_brights:2-323,241.5,165
berts_brights:2-324,241.5,164
berts_brights:2-325,241.5,163
berts_brights:2-326,241.5,162
berts_brights:2-327,241.5,161
berts_brights:2-328,241.5,160
berts_brights:2-329,241.5,159
berts_brights:2-330,241.5,158
berts_brights:2-331,241.5,157
berts_brights:2-332,241.5,156
berts_brights:2-333,241.5,155
berts_brights:2-334,241.5,154
berts_brights:2-335,241.5,153
berts_brights:2-336,241.5,152
berts_brights:2-337,241.5,151
berts_brights:2-338,241.5,150
berts_brights:2-339,241.5,149
berts_brights:2-340,241.5,148
berts_brights:2-341,241.5,147
berts_brights:2-342,241.5,146
berts_brights:2-343,241.5,145
berts_brights:2-344,241.5,144
berts_brights:2-345,241.5,143
berts_brights:2-346,241.5,142
berts_brights:2-347,241.5,141
berts_brights:2-348,241.5,140
berts_brights:2-349,241.5,139
berts_brights:2-350,241.5,138
berts_brights:2-351,241.5,137
berts_brights:2-352,241.5,136
berts_brights:2-353,241.5,135
berts_brights:2-354,241.5,134
berts_brights:2-355,241.5,133
berts_brights:2-356,241.5,132
berts_brights:2-357,241.5,131
berts_brights:2-358,241.5,130
berts_brights:2-359,241.5,129
berts_brights:2-360,241.5,128
berts_brights:2-361,241.5,127
berts_brights:2-362,241.5,126
berts_brights:2-363,241.5,125
berts_brights:2-364,241.5,124
berts_brights:2-365,241.5,123
berts_brights:2-366,241.5,122
berts_brights:2-367,241.5,121
berts_brights:2-368,241.5,120
berts_brights:2-369,241.5,119
berts_brights:2-370,241.5,118
berts_brights:2-371,241.5,117
berts_brights:2-372,241.5,116
berts_brights:2-373,241.5,115
berts_brights:2-374,241.5,114
berts_brights:2-375,241.5,113
berts_brights:2-376,241.5,112
berts_brights:2-377,241.5,111
berts_brights:2-378,241.5,110
berts_brights:2-379,241.5,109
berts_brights:2-380,241.5,108
berts_brights:2-381,241.5,107
berts_brights:2-382,241.5,106
berts_brights:2-383,241.5,105
berts_brights:2-384,241.5,104
berts_brights:2-385,241.5,103
berts_brights:2-386,241.5,102
berts_brights:2-387,241.5,101
berts_brights:2-388,241.5,100
berts_brights:2-389,241.5,99
berts_brights:2-390,241.5,98
berts_brights:2-391,241.5,97
berts_brights:2-392,241.5,96
berts_brights:2-393,241.5,95
berts_brights:2-394,241.5,94
berts_brights:2-395,241.5,93
berts_brights:2-396,241.5,92
berts_brights:2-397,241.5,91
berts_brights:2-398,241.5,90
berts_brights:2-399,241.5,89
berts_brights:2-400,241.5,88
berts_brights:2-401,241.5,87
berts_brights:2-402,241.5,86
berts_brights:2-403,241.5,85
berts_brights:2-404,241.5,84
berts_brights:2-405,241.5,83
berts_brights:2-406,241.5,82
berts_brights:2-407,241.5,81
berts_brights:2-408,241.5,80
berts_brights:2-409,241.5,79
berts_brights:2-410,241.5,78
berts_brights:2-411,241.5,77
berts_brights:2-412,241.5,76
berts_brights:2-413,241.5,75
berts_brights:2-414,241.5,74
berts_brights:2-415,241.5,73
berts_brights:2-416,241.5,72
berts_brights:2-417,241.5,71
berts_brights:2-418,241.5,70
berts_brights:2-419,241.5,69
berts_brights:2-420,241.5,68
berts_brights:2-421,241.5,67
berts_brights:2-422,241.5,66
berts_brights:2-423,241.5,65
berts_brights:2-424,241.5,64
berts_brights:2-425,241.5,63
berts_brights:2-426,241.5,62
berts_brights:2-427,241.5,61
berts_brights:2-428,241.5,60
berts_brights:2-429,241.5,59
berts_brights:2-430,241.5,58
berts_brights:2-431,241.5,57
berts_brights:2-432,241.5,56
berts_brights:2-433,241.5,55
berts_brights:2-434,241.5,54
berts_brights:2-435,241.5,53
berts_brights:2-436,241.5,52
berts_brights:2-437,241.5,51
berts_brights:2-438,241.5,50
berts_brights:2-439,241.5,49
berts_brights:2-440,241.5,48
berts_brights:2-441,241.5,47
berts_brights:2-442,241.5,46
berts_brights:2-443,241.5,45
berts_brights:2-444,241.5,44
berts_brights:2-445,241.5,43
berts_brights:2-446,241.5,42
berts_brights:2-447,241.5,41
berts_brights:2-448,241.5,40
berts_brights:2-449,241.5,39
berts_brights:2-450,241.5,38
berts_brights:2-451,241.5,37
berts_brights:2-452,241.5,36
berts_brights:2-453,241.5,35
berts_brights:2-454,241.5,34
berts_brights:2-455,241.5,33
berts_brights:2-456,241.5,32
berts_brights:2-457,241.5,31
berts_brights:2-458,241.5,30
berts_brights:2-459,241.5,29
berts_brights:2-460,241.5,28
berts_brights:2-461,241.5,27
berts_brights:2-462,241.5,26
berts_brights:2-463,241.5,25
berts_brights:2-464,241.5,24
berts_brights:2-465,241.5,23
berts_brights:2-466,241.5,22
berts_brights:2-467,241.5,21
berts_brights:2-468,241.5,20
berts_brights:2-469,241.5,19
berts_brights:2-470,241.5,18
berts_brights:2-471,241.5,17
berts_brights:2-472,241.5,16
berts_brights:2-473,241.5,15
berts_brights:2-474,241.5,14
berts_brights:2-475,241.5,13
berts_brights:2-476,241.5,12
berts_brights:2-477,241.5,11
berts_brights:2-478,241.5,10
berts_brights:2-479,241.5,9
berts_brights:2-480,241.5,8
berts_brights:2-481,241.5,7
berts_brights:2-482,241.5,6
berts_brights:2-483,241.5,5
berts_brights:2-484,241.5,4
berts_brights:2-485,241.5,3
berts_brights:2-486,241.5,2
berts_brights:2-487,241.5,1
spoonful_of_circuit:1-1,294,0
spoonful_of_circuit:1-2,294,1
spoonful_of_circuit:1-3,294,2
spoonful_of_circuit:1-4,294,3
spoonful_of_circuit:1-5,294,4
spoonful_of_circuit:1-6,294,5
spoonful_of_circuit:1-7,294,6
spoonful_of_circuit:1-8,294,7
spoonful_of_circuit:1-9,294,8
spoonful_of_circuit:1-10,294,9
spoonful_of_circuit:1-11,294,10
spoonful_of_circuit:1-12,294,11
spoonful_of_circuit:1-13,294,12
spoonful_of_circuit:1-14,294,13
spoonful_of_circuit:1-15,294,14
spoonful_of_circuit:1-16,294,15
spoonful_of_circuit:1-17,294,16
spoonful_of_circuit:1-18,294,17
spoonful_of_circuit:1-19,294,18
spoonful_of_circuit:1-20,294,19
spoonful_of_circuit:1-21,294,20
spoonful_of_circuit:1-22,294,21
spoonful_of_circuit:1-23,294,22
spoonful_of_circuit:1-24,294,23
spoonful_of_circuit:1-25,294,24
spoonful_of_circuit:1-26,294,25
spoonful_of_circuit:1-27,294,26
spoonful_of_circuit:1-28,294,27
spoonful_of_circuit:1-29,294,28
spoonful_of_circuit:1-30,294,29
spoonful_of_circuit:1-31,294,30
spoonful_of_circuit:1-32,294,31
spoonful_of_circuit:1-33,294,32
spoonful_of_circuit:1-34,294,33
spoonful_of_circuit:1-35,294,34
spoonful_of_circuit:1-36,294,35
spoonful_of_circuit:1-37,294,36
spoonful_of_circuit:1-38,294,37
spoonful_of_circuit:1-39,294,38
spoonful_of_circuit:1-40,294,39
spoonful_of_circuit:1-41,294,40
spoonful_of_circuit:1-42,294,41
spoonful_of_circuit:1-43,294,42
spoonful_of_circuit:1-44,294,43
